x,y,anomaly
17.09117817,8.736961598,0
17.08172763,8.703425389,0
17.0712741,8.755010178,0
17.06033208,8.722210895,0
17.26911917,8.601819066,0
17.17405877,8.495496648,0
16.95822954,8.450622543,0
16.96791905,8.504765667,0
16.93952932,8.399251294,0
16.91055248,8.301315945,0
16.91218206,8.307180993,0
17.12302807,8.08954089,0
17.02435268,8.013491578,0
16.81957192,7.937650589,0
16.86606853,7.929877065,0
16.77808359,7.839925487,0
16.78536645,7.790818924,0
16.80560022,7.833903116,0
16.97070089,7.767482342,0
16.78934321,7.971272048,0
16.68617034,8.102965598,0
17.04971714,8.078461145,0
16.91683256,8.137151713,0
16.77827452,8.280363619,0
17.01604427,8.162655646,0
17.16114176,8.00950642,0
16.94010482,8.094789514,0
16.78548374,8.139096979,0
17.0767784,8.170218446,0
16.9843245,8.178953089,0
16.84678204,8.26747184,0
17.06499768,8.294001591,0
17.21164602,8.19861882,0
16.97832563,8.337936976,0
16.87218128,8.449894014,0
17.11673961,8.423102663,0
17.06335322,8.57675607,0
16.89811503,8.680599445,0
17.19298103,8.761926583,0
17.33220411,8.722134311,0
17.15965837,8.870912505,0
17.01490364,8.977738204,0
17.30664125,8.928019219,0
17.33708282,8.844432322,0
17.33217075,8.791584328,0
17.52707732,8.713282137,0
17.2195799,8.841868584,0
17.14058329,8.866013764,0
17.34688045,8.765061888,0
17.14006161,9.006239622,0
17.28652519,9.080811604,0
17.53608595,8.826783076,0
17.51940747,8.770306887,0
17.27717422,8.851386741,0
17.42837695,8.857371752,0
17.61929871,8.895101904,0
17.71168306,8.865432938,0
17.76949954,8.942290971,0
17.78992696,8.944504642,0
17.79923318,9.03499606,0
17.82648733,8.993705122,0
17.89333796,9.087133282,0
17.92205277,9.106452671,0
17.92799481,8.999345192,0
17.96742484,9.214065386,0
17.9996825,9.227013707,0
18.00405785,9.197065176,0
17.92356167,9.155388042,0
17.92804447,9.375215224,0
17.92233339,9.36598161,0
17.90140323,9.255544142,0
18.06726905,9.220231843,0
18.05496695,9.219057922,0
17.81713069,9.260643079,0
18.09776112,9.075765799,0
18.02195556,9.137838386,0
17.76661959,9.361600104,0
18.01186134,9.236643992,0
18.25872491,9.06065189,0
17.97023411,9.124665079,0
17.74496144,9.106513576,0
17.68170553,9.182332753,0
17.49862387,9.119078471,0
17.738766,9.009455806,0
17.90722627,8.921500402,0
17.66619841,9.051294019,0
17.44343237,9.024002927,0
17.70868861,8.994479724,0
17.69936458,8.977008498,0
17.50064011,8.816211622,0
17.75366334,8.797562873,0
17.75092741,8.700185037,0
17.56809127,8.843142733,0
17.62605019,8.715891025,0
17.83288095,8.748924169,0
17.61500334,8.843448651,0
17.67780541,8.792828459,0
17.85769793,8.8194849,0
17.87077231,8.748642758,0
17.59605615,8.889369619,0
17.65060389,8.850133689,0
17.83918805,8.874967767,0
17.58987914,8.927552221,0
17.59565598,9.019242698,0
17.7942079,9.078959253,0
17.8283251,9.101209319,0
17.62359976,9.105789828,0
17.89666908,9.178140904,0
17.9354995,9.102783476,0
17.7356314,9.13010714,0
18.00285613,9.085560519,0
18.30032717,8.867537013,0
17.99234848,8.895094138,0
17.72429597,9.018904915,0
18.00816937,9.049683657,0
17.96376026,9.009096933,0
17.96685091,9.079814418,0
17.97295795,9.086011076,0
17.98314086,9.085028098,0
18.07206958,9.051071734,0
18.20014408,9.222811813,0
17.94824505,9.312055021,0
17.77056028,9.306100104,0
18.00432421,9.330939939,0
17.9967553,9.340309786,0
17.99920628,9.379978062,0
18.03814911,9.350132608,0
18.06959526,9.42642694,0
17.79452225,9.4632678,0
17.94076942,9.40897077,0
18.15499497,9.425503259,0
18.48311899,9.285878646,0
18.19531807,9.268422106,0
17.92212728,9.494202557,0
18.15185403,9.414049278,0
18.10642292,9.397439267,0
17.81010548,9.650554604,0
17.80234431,9.645625121,0
17.83916103,9.625691833,0
17.77105073,9.527132363,0
17.51235269,9.59399275,0
17.70168007,9.628912942,0
17.86654586,9.561904284,0
17.6063112,9.628099541,0
17.3280611,9.688462815,0
17.40988425,9.447588336,0
17.35465355,9.396436108,0
17.60549701,9.317149893,0
17.57840682,9.231794772,0
17.53432624,9.283469276,0
17.29760097,9.278595672,0
17.30930475,9.20066353,0
17.45508645,9.14843784,0
17.71572233,9.046677643,0
17.60419647,9.076375504,0
17.33791548,9.166426047,0
17.03273343,9.338904622,0
17.25920854,9.42139158,0
17.26107674,9.392873459,0
17.2214002,9.493809726,0
17.00579431,9.548133295,0
17.281171,9.502990755,0
17.55572679,9.444506216,0
17.57548421,9.518206069,0
17.61172089,9.643748141,0
17.69814393,9.74573835,0
17.50913528,9.690588264,0
17.57130363,9.675122495,0
17.75963803,9.732949754,0
17.69955951,9.634933266,0
17.72772008,9.739739839,0
17.79427928,9.757597384,0
17.54669714,9.786515247,0
17.64559495,9.849696532,0
17.96197449,9.621331808,0
17.9517952,9.546592666,0
17.98289135,9.801561355,0
18.08449915,9.683297224,0
17.84996178,9.804301935,0
17.6514084,9.808403639,0
17.98937241,9.492274115,0
18.20306761,9.343342231,0
17.96597815,9.270826827,0
18.21008836,9.185562236,0
18.03011153,9.17873493,0
18.05131289,9.193213689,0
18.05722232,9.141800692,0
18.05196753,9.212107135,0
18.00906103,9.162207982,0
17.98708777,9.050411777,0
17.9396536,8.96042327,0
17.94246233,8.993433632,0
18.01066713,8.887857776,0
18.00174798,8.892706781,0
18.10852117,8.821268564,0
18.1706208,8.752308282,0
18.20114498,8.782451512,0
18.20032158,8.920279253,0
18.1213502,8.972027585,0
17.98495812,9.140236326,0
18.00646654,9.302159803,0
17.97791468,8.88635958,0
17.84551063,9.088328,0
17.85704049,9.123933795,0
17.83944558,9.074300984,0
17.72816824,9.335168879,0
17.61896259,9.588015705,0
17.67372466,9.68470843,0
17.57852933,9.676525281,0
17.62863475,9.549707952,0
17.62946107,9.512166865,0
17.55876644,9.520380309,0
17.23256701,9.482181605,0
17.28437098,9.514797858,0
17.25046343,9.589087396,0
17.15425173,9.597809232,0
17.18691665,9.622780436,0
16.86876405,9.792809879,0
16.88706728,9.712142514,0
17.03094566,9.929018175,0
16.74016379,10.06682062,0
16.86090614,9.986243281,0
16.94010499,10.00001208,0
16.72705794,10.08527858,0
16.55329406,10.00978346,0
16.66890921,9.875567073,0
16.58305601,10.13892616,0
16.44361986,10.11933077,0
16.51310651,10.05062409,0
16.6010711,10.11693308,0
16.40953897,10.09528851,0
16.46766443,9.963341763,0
16.54128805,9.893006903,0
16.39592145,9.972202788,0
16.43955645,10.04544779,0
16.49860709,10.00970296,0
16.28397708,10.11566446,0
16.36216543,10.0043122,0
16.44795517,9.934920053,0
16.39654733,9.944509568,0
16.58769388,9.749695754,0
16.65345258,9.703502041,0
16.76192836,9.691031356,0
16.66395031,9.497591365,0
16.47094435,9.385827963,0
16.54384026,9.335440708,0
16.40612033,9.407871816,0
16.41036921,9.112220624,0
16.47348013,9.022264351,0
16.5750597,9.016032749,0
16.45962793,9.02968847,0
16.2427197,8.818488884,0
16.34354822,8.75316808,0
16.29919382,8.690973067,0
16.2109697,8.774462369,0
16.32017502,8.743841812,0
16.20637586,8.715440037,0
16.15575989,8.632479323,0
16.04449915,8.64060527,0
16.02911791,8.635056839,0
16.02437129,8.714483505,0
16.0780564,8.596381916,0
16.17822326,8.710245152,0
16.1309164,8.686228386,0
16.00879136,8.718434921,0
15.92707921,8.918507119,0
15.89457895,8.879620256,0
15.8198443,8.749505157,0
15.77886071,8.824779998,0
15.83708337,8.766809546,0
15.82260905,8.724944471,0
15.74292576,8.642781981,0
15.5592894,8.73515863,0
15.55890374,8.694766328,0
15.53171781,8.705161517,0
15.49142957,8.71146393,0
15.59033305,8.880998836,0
15.50314369,8.95898915,0
15.48185118,9.001408382,0
15.55644635,8.836176991,0
15.51866933,8.821057486,0
15.47628842,8.930378683,0
15.52210123,8.957112462,0
15.68124243,8.849759962,0
15.65747381,8.97684551,0
15.59142894,8.959532808,0
15.65921463,8.990252993,0
15.64725291,8.996376316,0
15.67445164,9.077356819,0
15.77411989,9.052354181,0
15.87808956,9.046883826,0
15.82479912,8.951112242,0
15.90553159,9.065448679,0
15.94730535,9.190965444,0
15.98399048,9.26164974,0
16.02013142,9.33781649,0
16.09017161,9.36926307,0
16.2856659,9.479332076,0
16.30411057,9.544814975,0
16.37068328,9.606965915,0
16.47619317,9.669663177,0
16.4402663,9.721816732,0
16.54125273,9.686648025,0
16.50437988,9.745061783,0
16.52954628,9.844015069,0
16.56432426,9.867698347,0
16.62115718,9.828137549,0
16.60855711,9.977481938,0
16.64523558,10.07882192,0
16.5354136,9.903028903,0
16.6028894,9.940955817,0
16.6170231,10.03309774,0
16.65569432,10.07160327,0
16.64238598,10.11552716,0
16.62241611,10.18767539,0
16.49944887,10.1488849,0
16.57270063,10.37080446,0
16.56148033,10.39311367,0
16.55820888,10.46740138,0
16.46127444,10.62849569,0
16.45933276,10.62867259,0
16.43138535,10.46907813,0
16.42437552,10.53850159,0
16.4225526,10.67320981,0
16.40527663,10.67511006,0
16.41446151,10.6923732,0
16.4922841,10.77574111,0
16.46888233,10.81363936,0
16.44630846,10.63810662,0
16.44013904,10.68147285,0
16.45437586,10.76825335,0
16.45774859,10.76264223,0
16.48094438,10.73900384,0
16.47408945,10.81519913,0
16.61377233,10.92181517,0
16.52947902,10.95442456,0
16.51146288,10.99064542,0
16.49959586,11.04347119,0
16.46848024,10.99340394,0
16.46604837,11.0354477,0
16.56663563,11.12040331,0
16.54342287,11.07644134,0
16.42724659,11.14758696,0
16.40787216,11.16223609,0
16.45864938,11.08094944,0
16.43997138,11.10846977,0
16.51401622,11.35641402,0
16.49747417,11.33055233,0
16.48503084,11.24113914,0
16.45962902,11.16411678,0
16.42191859,11.18546764,0
16.39978129,11.16235993,0
16.40936505,11.13235965,0
16.48002257,11.40552687,0
16.43671273,11.40123776,0
16.41864092,11.31027265,0
16.36409873,11.32761014,0
16.28511742,11.38566331,0
16.27081205,11.40367904,0
16.20542658,11.52207336,0
16.24495018,11.5422684,0
16.23986398,11.45676019,0
16.18620543,11.4518143,0
16.15706285,11.49489504,0
16.10681386,11.51172962,0
16.0690923,11.5379417,0
16.07959987,11.58140372,0
16.12686083,11.53557733,0
16.07542538,11.54693413,0
16.05485982,11.5651005,0
16.03790813,11.63967364,0
15.98891335,11.65869978,0
15.95692334,11.67677668,0
15.92204521,11.75572633,0
15.89764925,11.89970135,0
15.8477679,11.90106455,0
15.79327512,11.82797601,0
15.73314906,11.91137341,0
15.72676695,11.82811507,0
15.70461222,11.83542491,0
15.64843645,11.95702705,0
15.66898895,11.95634659,0
15.66874327,11.90598301,0
15.63155973,11.88714991,0
15.64304973,11.8610952,0
15.63984004,11.83543144,0
15.59427207,11.96004436,0
15.57279489,12.03929363,0
15.5742397,12.06715678,0
15.55345673,12.04483243,0
15.54660269,12.0706577,0
15.49600823,12.1113951,0
15.38431638,12.15162503,0
15.40701079,12.17446855,0
15.32738347,12.13647326,0
15.29088301,12.12815308,0
15.13627465,12.09189394,0
15.12484177,12.12558159,0
14.95586967,12.11261151,0
14.83131193,12.08664187,0
14.85398012,12.14112932,0
14.81164895,12.23744687,0
14.70084696,12.25049171,0
14.58072461,12.31274653,0
14.44953616,12.34457817,0
14.31701526,12.28986834,0
14.28823378,12.23668436,0
14.19707438,12.3075721,0
14.05801642,12.36570683,0
13.9062268,12.31078497,0
13.92413912,12.30705238,0
13.78655291,12.30319821,0
13.66934137,12.24346875,0
13.67644818,12.28181804,0
13.58762554,12.36384014,0
13.46953423,12.36457195,0
13.33414168,12.32310086,0
13.43291636,12.35723758,0
13.2874805,12.29988056,0
13.27105478,12.41200131,0
13.16090348,12.43342068,0
13.21333391,12.51172859,0
13.07278169,12.45004651,0
13.09438405,12.45849234,0
13.07627038,12.50510377,0
12.87425512,12.51058081,0
12.88534474,12.63576111,0
12.81806758,12.62026188,0
12.7597843,12.61287769,0
12.6957884,12.56548524,0
12.67464858,12.57249974,0
12.48075655,12.6631011,0
12.38025072,12.5849175,0
12.421034,12.61756937,0
12.40651051,12.62757639,0
12.16125508,12.64142238,0
12.11903263,12.59784716,0
12.0771696,12.61560366,0
11.87239868,12.59653319,0
11.77580419,12.55576002,0
11.70388354,12.48767146,0
11.65905328,12.48818192,0
11.48658085,12.5164018,0
11.42149719,12.50717878,0
11.31034803,12.41760839,0
11.22429997,12.42082863,0
11.10526567,12.51600862,0
11.0347644,12.5437565,0
10.89603016,12.52854205,0
10.83269645,12.57206388,0
10.79702469,12.57528473,0
10.67983049,12.43261716,0
10.62825827,12.54522342,0
10.56458486,12.61803087,0
10.48073996,12.67489055,0
10.40023245,12.70190077,0
10.28042499,12.76566687,0
10.22931687,12.80420193,0
10.05493468,12.81782942,0
9.990672242,12.93958368,0
9.869256023,13.01536368,0
9.789037175,13.04370677,0
9.655619788,13.17345897,0
9.555261946,13.25129485,0
9.452674172,13.30577451,0
9.335990354,13.48154939,0
9.310468606,13.55052148,0
9.122629508,13.59032375,0
8.984049487,13.75746549,0
8.844317429,13.84176946,0
8.653703976,13.90289031,0
8.575017339,13.91235816,0
8.472622749,14.02259131,0
8.547987211,13.96286471,0
8.376847844,14.01743292,0
8.319369091,13.99242563,0
8.169207627,14.19009927,0
8.037737548,14.18284546,0
7.828387864,14.36223413,0
7.766249701,14.49589622,0
7.77689262,14.54187375,0
7.711716596,14.59753373,0
7.661043874,14.92579925,0
7.604633804,15.03327001,0
7.411734189,15.02908749,0
7.329390339,15.1669006,0
7.247480641,15.35271348,0
7.407270236,15.25045865,0
7.299786294,15.28853575,0
7.241141662,15.30839992,0
7.219168402,15.35011749,0
6.993102766,15.36297173,0
6.990683068,15.46553067,0
6.990306166,15.4287387,0
7.083199073,15.49187003,0
7.024915791,15.47003664,0
7.040833488,15.40233816,0
6.930239299,15.3537226,0
6.56436864,15.08030962,0
6.664775851,15.06848513,0
6.731259233,15.22992085,0
6.617238062,15.16939523,0
6.41650222,14.72799229,0
6.578887371,14.55582369,0
6.451222989,14.49576727,0
6.290185893,14.59445351,0
6.441084108,14.52278321,0
6.507347683,14.36078422,0
6.436514744,14.35533886,0
6.621365976,14.3113723,0
6.571218579,14.21484682,0
6.52326857,14.09608665,0
6.464289984,14.14560229,0
6.66559633,14.15695906,0
6.574368085,14.20926384,0
6.505670927,14.17947956,0
6.743464781,14.22259916,0
6.629633552,14.20835226,0
6.586355504,14.24358842,0
6.610348959,14.24223519,0
6.601191541,14.36540964,0
6.67890494,14.43663543,0
6.661929631,14.5796779,0
7.224200461,15.06698631,0
7.318389344,15.12722148,0
7.319278081,15.11669431,0
7.286783909,15.09141354,0
7.467528097,15.66873552,0
7.563414771,15.75641649,0
7.584511407,15.79752497,0
7.569588129,15.87673067,0
7.613545156,16.00144101,0
7.635649346,16.0183302,0
7.587876624,16.06691082,0
7.428870398,16.19653457,0
7.703662531,16.24778267,0
7.638303665,16.36526122,0
7.825161978,16.45626198,0
7.830844954,16.47732513,0
8.081062412,16.52739586,0
8.023568575,16.60205668,0
7.813707389,16.7066072,0
8.100391892,16.71023893,0
8.041425148,16.77197344,0
7.837769239,16.89749376,0
8.080427184,16.93826598,0
7.864763143,16.99818755,0
7.922443065,17.01378681,0
7.729115947,16.98346277,0
7.470719113,17.01691,0
7.269066971,17.08984809,0
7.574328806,17.20591922,0
7.779659448,17.09614065,0
7.528611712,17.09678219,0
7.555970062,17.18287256,0
7.77272943,17.14099822,0
7.526092837,17.16164156,0
7.352763462,17.18795555,0
7.62383618,17.16557587,0
7.804980954,17.18528647,0
7.560634589,17.22062565,0
7.580729279,17.28025591,0
7.41663931,17.29060772,0
7.177376396,17.33125131,0
6.9666817,17.3695417,0
7.237317368,17.3453229,0
7.426444122,17.36173729,0
7.193404268,17.38154906,0
7.559960187,17.36796212,0
7.794253609,17.28733792,0
7.587926754,17.3030708,0
7.845229658,17.28278503,0
8.011615609,17.30194608,0
7.83133347,17.45522949,0
8.091228406,17.46597211,0
8.080350565,17.42535365,0
7.858323423,17.39401017,0
7.842378184,17.44351325,0
7.848576309,17.48172648,0
7.879922386,17.44602746,0
7.887596995,17.46672653,0
7.892524038,17.47216209,0
7.910727127,17.51090376,0
7.918952724,17.50055638,0
7.923427894,17.49273622,0
7.93116755,17.49088608,0
7.967327921,17.43180347,0
7.983916175,17.46054037,0
7.981664851,17.45799924,0
8.007985832,17.40325801,0
8.015143352,17.42035557,0
8.032269376,17.37945263,0
8.034699061,17.37943065,0
7.720788775,17.39305404,0
7.734649062,17.41994308,0
7.712578918,17.36602695,0
7.509675021,17.37716088,0
7.551963278,17.35674839,0
7.729198216,17.27169962,0
7.470442555,17.27068407,0
7.845105025,17.26148875,0
8.059124438,17.27142653,0
7.814995984,17.28595514,0
7.864261065,17.29391342,0
8.057402212,17.27589648,0
8.009352839,17.28581912,0
7.999615941,17.29250767,0
8.29164097,17.20748919,0
8.025892098,17.19946915,0
8.169192511,17.18824606,0
8.419687486,17.17453037,0
8.587381275,17.18697725,0
8.319944994,17.16245662,0
8.368921947,17.15438714,0
8.568780769,17.15458793,0
8.29334635,17.11547577,0
8.111221083,17.13565065,0
8.375868477,17.14349126,0
8.593923195,17.05982834,0
8.327273098,17.04391136,0
8.351705272,17.08286607,0
8.305149831,17.07595075,0
8.087701894,17.06527518,0
8.111567797,17.07843264,0
8.376796807,16.98656262,0
7.980772579,16.99367924,0
7.733750744,17.04223154,0
7.996951532,17.06040659,0
7.939414892,17.05047595,0
7.71789527,17.09967756,0
7.76238348,17.09238527,0
8.032840547,17.01250347,0
7.663453982,17.00651109,0
7.908091395,16.98821726,0
7.52776536,16.99483222,0
7.324347876,17.0108683,0
7.369906124,17.01008107,0
7.603653228,17.03024714,0
7.551072018,17.03863213,0
7.331693513,17.07551055,0
7.598319822,17.08222126,0
7.535504255,17.07718513,0
7.320452248,17.06615108,0
7.331606001,17.1399847,0
7.610161988,17.07798019,0
7.591218292,17.01251333,0
7.63342426,17.01132106,0
7.848212198,17.00681293,0
7.588823905,16.98810685,0
7.35334094,17.10337727,0
7.599938618,17.12476948,0
7.570934078,17.07637998,0
7.35395928,17.05896107,0
7.56499163,17.05686857,0
7.537048288,17.00298865,0
7.351133314,16.96704807,0
7.270003587,17.00306734,0
7.497368889,17.03855627,0
7.238534774,17.03838688,0
7.270695159,17.00817748,0
7.380764712,17.01063179,0
7.101943852,16.9884811,0
6.877141834,17.06232637,0
7.049675394,17.10707668,0
7.259674076,17.05542262,0
6.989298809,17.06105891,0
7.05726202,17.08832356,0
7.179556365,17.06958257,0
6.88931318,17.0672476,0
6.6537812,17.13337047,0
6.805069952,17.18359606,0
7.002853726,17.1816492,0
6.731920955,17.16857573,0
6.767018668,17.18290803,0
6.897520722,17.1487695,0
6.664561125,17.1131456,0
6.719777254,17.10258622,0
6.845081315,17.08347702,0
6.884936906,17.0695987,0
6.881504525,17.06833378,0
6.873455016,17.1502186,0
6.875834559,17.1495704,0
6.739654596,17.16548967,0
6.934353328,17.14078844,0
7.143421909,17.16032109,0
6.975134392,17.1406853,0
7.063656468,17.20125081,0
7.257693962,17.11790815,0
7.164096744,17.10769076,0
7.127332762,17.14364661,0
7.37910375,17.12291036,0
7.302858983,17.06827934,0
7.214507398,17.11063471,0
7.412631808,17.10470698,0
7.361630282,17.08060154,0
7.285882329,17.10720611,0
7.22111594,17.07400178,0
7.474822321,17.0632966,0
7.4249458,17.03538887,0
7.346929782,17.06555744,0
7.516273212,17.06124672,0
7.566055632,17.09218891,0
7.56905876,17.07259074,0
7.570765892,17.06723134,0
7.620924339,17.06716884,0
7.730285412,16.9687399,0
7.543463041,17.00768698,0
7.506000774,16.95665642,0
7.49231645,16.98073932,0
7.499410715,16.97123804,0
7.507387962,16.98306789,0
7.490925364,17.00045134,0
7.452497281,17.01656863,0
7.375039299,16.98052775,0
7.331654213,16.97978393,0
7.331658342,16.98884193,0
7.345705131,17.00029901,0
7.322356984,17.04789074,0
7.299204585,17.07381158,0
7.306220646,17.09161891,0
7.417955216,17.09545631,0
7.479590509,17.12403064,0
7.240329971,17.14690237,0
7.264701027,17.21506521,0
7.388049169,17.16328609,0
7.220959387,17.18353203,0
7.188459023,17.22683336,0
7.218577113,17.23253271,0
7.203966231,17.27620621,0
7.162357057,17.29159217,0
7.047433285,17.39417372,0
7.260115401,17.35151621,0
7.215174524,17.3631218,0
7.255214585,17.34057334,0
7.250610904,17.34926935,0
7.253182235,17.34673265,0
7.213426696,17.32352196,0
7.219327019,17.29105155,0
7.223262937,17.28807478,0
7.123383115,17.33751308,0
7.131509764,17.31059036,0
7.372992188,17.30203136,0
7.314275836,17.22763599,0
7.173873932,17.25155959,0
7.178592572,17.25943093,0
7.085337356,17.21043443,0
7.066169495,17.23015267,0
7.295224061,17.18878896,0
7.282312493,17.14575689,0
7.153793607,17.19246177,0
7.392934765,17.17571174,0
7.336181401,17.10290216,0
7.203970881,17.14266831,0
7.227594272,17.13755632,0
7.448592865,17.13900917,0
7.396538106,17.05583073,0
7.251287048,17.09868159,0
7.49425469,17.13881755,0
7.285911288,17.17665611,0
7.099695239,17.18871668,0
7.353007705,17.21231073,0
7.559649812,17.17672889,0
7.371056169,17.22482486,0
7.770355714,17.22267855,0
7.966432877,17.17854374,0
7.733529311,17.23455809,0
7.507315607,17.32629048,0
7.767108239,17.34074009,0
7.693533418,17.27130548,0
7.723461868,17.33102939,0
7.84775877,17.2854663,0
7.622988066,17.27275199,0
7.453356226,17.33093543,0
7.665976881,17.31732447,0
7.826732916,17.27223821,0
7.611359985,17.31624322,0
7.661937908,17.36713579,0
7.840550088,17.39716163,0
7.597044217,17.34754636,0
7.435234177,17.33939924,0
7.671449889,17.39758914,0
7.831522275,17.38545665,0
7.577469473,17.31487245,0
7.636653835,17.27991454,0
7.836320328,17.32992573,0
7.552776148,17.21951811,0
7.370476732,17.18953377,0
7.61579057,17.15564431,0
7.431310006,17.16551608,0
7.160972361,17.10204338,0
7.150181,17.12902429,0
7.383423127,17.11712271,0
7.089428243,17.00103981,0
7.606538404,16.99022447,0
7.835489873,16.95973196,0
7.861305629,16.93635397,0
7.855581758,16.91577965,0
8.040131247,16.92889235,0
7.810268024,16.89286329,0
7.623906597,16.91017888,0
7.836252966,16.94605524,0
8.029835397,16.86127783,0
7.732447587,16.72504321,0
7.781860235,16.72356874,0
7.70266733,16.68477609,0
7.516967577,16.57810685,0
7.522353334,16.62770499,0
7.749138104,16.57115224,0
7.940751189,16.58265309,0
7.673845163,16.47603447,0
7.776561887,16.46967775,0
7.957331218,16.43884977,0
7.976460717,16.38034535,0
7.762405903,16.27889678,0
7.851892928,16.22391984,0
8.070216219,16.15724507,0
7.809791757,16.04602177,0
7.904637967,16.06053769,0
7.671566673,16.13236632,0
7.645875885,16.01337095,0
7.4377196,15.93430738,0
7.683528615,15.98224117,0
7.403288919,15.87464123,0
7.446099415,15.77379868,0
7.627442273,15.67179298,0
7.370143862,15.55860939,0
7.185452539,15.50170067,0
7.454862127,15.60471047,0
7.375987747,15.57363601,0
7.438723308,15.51840822,0
7.597499823,15.5861526,0
7.599888206,15.4437402,0
7.363175273,15.4622778,0
7.185896845,15.41312934,0
7.435804857,15.48294774,0
7.321782092,15.52845745,0
7.168757832,15.46232826,0
7.156631071,15.5464403,0
7.379456551,15.53664956,0
7.300282806,15.54063209,0
7.146640007,15.47514035,0
7.39178618,15.55503649,0
7.332510333,15.57645419,0
7.174014713,15.46790557,0
7.174639381,15.58361951,0
7.381473275,15.67817366,0
7.147645425,15.53586039,0
7.264802894,15.52064984,0
7.468507672,15.70428581,0
7.215136455,15.75352048,0
7.320401502,15.70559476,0
7.489330512,15.82742122,0
7.491189423,15.75289476,0
7.47577151,15.71011613,0
7.497533197,15.74112999,0
7.515384297,15.76220245,0
7.26916031,15.79682951,0
7.338035099,15.84679957,0
7.503054418,15.93713237,0
7.50801728,15.87491,0
7.534148424,15.85522286,0
7.706692762,15.98064746,0
7.45713111,15.94958477,0
7.293834934,16.03608048,0
7.556883109,16.12673169,0
7.723487032,16.15559309,0
7.502383966,16.12652356,0
7.543962367,16.13850439,0
7.7295044,16.20477788,0
7.523628731,16.18460417,0
7.716849354,16.18500669,0
7.967516143,16.30959156,0
8.10623289,16.41642878,0
7.875158671,16.33325729,0
7.949198845,16.35055565,0
8.122420683,16.4450791,0
7.888819665,16.41475598,0
7.723881197,16.50963804,0
7.995577968,16.59756493,0
8.143570732,16.66394359,0
7.879585534,16.66789022,0
8.301580589,16.71838643,0
8.467284913,16.71901868,0
8.210107258,16.70714376,0
8.029696732,16.76734715,0
8.261575231,16.85933465,0
8.230055235,16.85191749,0
8.232116179,16.84686326,0
8.209794246,16.88328898,0
8.184522933,16.8857681,0
7.930550377,16.92378461,0
7.979283796,16.99377628,0
8.178712093,17.05141798,0
8.14377825,17.12892755,0
8.099656882,17.10378317,0
7.708658053,17.14150991,0
7.716753804,17.17195618,0
7.479411543,17.13737726,0
7.524034311,17.16433231,0
7.713062576,17.26751002,0
7.72475089,17.3121288,0
7.715132246,17.27805209,0
7.736012326,17.28720867,0
7.745059487,17.37888737,0
7.511280849,17.3544777,0
7.611667315,17.36350701,0
7.441853758,17.45129481,0
7.486448755,17.47862638,0
7.582793256,17.51856309,0
7.742912302,17.5375353,0
7.508157717,17.47811365,0
7.373646774,17.51187824,0
7.632468316,17.60351569,0
7.854131503,17.56958078,0
7.608157096,17.53840725,0
7.707361192,17.60166537,0
7.89106485,17.59737411,0
7.630493248,17.57436427,0
7.478062759,17.55152155,0
7.732541219,17.62474084,0
7.932461419,17.62490802,0
7.658474671,17.5720934,0
7.916235839,17.65539505,0
7.8606075,17.65606683,0
7.682639711,17.59421366,0
7.661072541,17.62208119,0
7.940415004,17.69701287,0
7.840434284,17.64022139,0
7.665126203,17.57517047,0
7.929468216,17.67761691,0
7.840644595,17.63075638,0
7.648926162,17.55675977,0
7.607028942,17.58404541,0
7.51581254,17.54283281,0
7.343252043,17.50199071,0
7.592326963,17.56705283,0
7.501392465,17.53471,0
7.308525895,17.46860671,0
7.292321048,17.53784791,0
7.535000197,17.58834806,0
7.449906311,17.53909326,0
7.589646729,17.46060323,0
7.84981028,17.53466,0
7.774178643,17.49543547,0
7.583297117,17.44265046,0
7.586879629,17.49697902,0
7.81474705,17.58081545,0
7.569980042,17.52146012,0
7.637093419,17.6082945,0
7.631681602,17.66327248,0
7.653770655,17.63335735,0
7.591698291,17.64923666,0
7.615350569,17.68860824,0
7.61370713,17.72395924,0
7.634022878,17.67440309,0
7.646487554,17.70224579,0
7.663353074,17.76312984,0
7.707399918,17.77192923,0
7.946423719,17.79863391,0
7.890436992,17.82730905,0
7.715683902,17.85449826,0
7.987458074,17.89022758,0
7.928158241,17.89871725,0
7.739393107,17.90435207,0
7.76618825,17.93220407,0
7.988825914,17.98819354,0
7.597499813,18.01358971,0
7.40883496,18.01977125,0
7.672549293,18.06030967,0
7.610417406,18.07223692,0
7.423209814,18.07856822,0
7.470138905,18.06792762,0
7.696802043,18.10177909,0
7.624801735,18.05601674,0
7.630718424,18.04860328,0
7.618870118,18.05530531,0
7.405175558,18.00833689,0
7.472447854,18.03057458,0
7.638157098,18.00022893,0
7.360421225,17.99822393,0
7.425757784,18.02314929,0
7.618727159,18.00569953,0
7.339612625,17.96666267,0
7.17655846,17.99135275,0
7.448939913,18.01850743,0
7.623752212,17.94754817,0
7.348823937,17.92501147,0
7.419522912,17.96005854,0
7.619829293,17.95957118,0
7.348249003,17.94280039,0
7.187469952,17.93271286,0
7.45086091,17.95138384,0
7.62910163,17.86114334,0
7.386202559,17.77556459,0
7.472826393,17.77769926,0
7.667842067,17.7741046,0
7.394725771,17.72345125,0
7.217452639,17.65824048,0
7.511131833,17.62736011,0
7.661194037,17.62690316,0
